"","latitude","longitude","date","depth","temperature","salinity","chl_ctd","pc_ctd","cdom_ctd","chl_a676","X","Z"
"207",39.3568,-73.622,"2019-05-25 05:32:54.0",5,14.5266,30.9182,1.1858,0.1708,13.3644,2.1297,NA,-40
"208",39.358,-73.583,"2019-05-25 05:42:55.0",5,14.3834,31.1121,1.1616,0.2562,13.0935,2.1266,NA,-45
"209",39.359,-73.5438,"2019-05-25 05:52:55.0",5,14.0315,31.2433,1.1132,0.1281,13.0935,2.2605,NA,-47
"210",39.3596,-73.5044,"2019-05-25 06:02:54.0",5,14.1067,31.3235,1.1011,0.2989,12.4614,2.4112,NA,-47
"211",39.3601,-73.4652,"2019-05-25 06:12:54.0",5,13.8994,31.3051,1.1495,0.0854,12.1905,2.2812,NA,-42
"212",39.3609,-73.4255,"2019-05-25 06:22:54.0",5,13.882,31.2931,0.9317,0.1281,12.0099,2.1888,NA,-46
"213",39.3614,-73.3997,"2019-05-25 06:32:54.0",5,13.8467,31.3005,0.8772,0.1708,11.1972,2.22,NA,-47
"214",39.3613,-73.3987,"2019-05-25 06:36:00.0",5,13.51,31.516,3.47,NA,NA,NA,NA,-47
"215",39.3616,-73.3989,"2019-05-25 06:42:54.0",5,13.8576,31.2963,0.7139,0.1708,10.2039,2.1467,NA,-47
"216",39.3624,-73.3995,"2019-05-25 06:52:54.0",5,13.82,31.3057,0.6413,0.1067,9.7524,2.2329,NA,-47
"217",39.342,-73.3958,"2019-05-25 07:02:54.0",5,13.6943,31.3526,0.5929,0.0427,9.3912,2.1595,NA,-45
"218",39.3097,-73.3913,"2019-05-25 07:12:54.0",5,13.778,31.3394,0.5566,0,8.8494,1.9247,NA,-48
"219",39.2777,-73.3869,"2019-05-25 07:22:55.0",5,13.9859,31.441,0.484,-0.0427,8.6688,1.7915,NA,-45
"220",39.2462,-73.3788,"2019-05-25 07:32:55.0",5,13.9659,31.533,0.4719,-0.0427,8.127,1.7651,NA,-45
"221",39.215,-73.3711,"2019-05-25 07:42:54.0",5,13.8385,31.6578,0.4477,0.0427,7.1337,1.6921,NA,-49
"222",39.1839,-73.3638,"2019-05-25 07:52:54.0",5,13.8556,31.7673,0.4477,0.0214,6.9531,1.6993,NA,-52
"223",39.153,-73.3562,"2019-05-25 08:02:55.0",5,13.8087,31.7479,0.4235,-0.0427,6.0953,1.8718,NA,-57
"224",39.1224,-73.3471,"2019-05-25 08:12:54.0",5,13.7749,31.7639,0.4114,0.0427,6.2307,1.8273,NA,-57
"225",39.0919,-73.3374,"2019-05-25 08:22:54.0",5,13.7352,31.7752,0.484,0.0854,4.9214,1.898,NA,-60
"226",39.089,-73.3318,"2019-05-25 08:32:54.0",5,13.7177,31.7749,0.3509,0.2135,4.9665,1.8787,NA,-59
"227",39.0886,-73.329,"2019-05-25 08:42:54.0",5,13.7785,31.7692,0.3872,0.1281,4.2893,1.8249,NA,-59
"228",39.0793,-73.3641,"2019-05-25 08:52:54.0",5,13.8816,31.7172,0.3267,0.1494,4.2441,1.7958,NA,-59
"229",39.0689,-73.4038,"2019-05-25 09:02:54.0",5,13.8394,31.7134,0.3509,-0.0854,3.9732,1.8072,NA,-57
"230",39.058,-73.4436,"2019-05-25 09:12:55.0",5,13.7667,31.7467,0.2783,0,3.7926,1.8642,NA,-55
"231",39.0468,-73.484,"2019-05-25 09:22:55.0",5,13.7695,31.7359,0.2783,0,3.9732,1.8608,NA,-52
"232",39.0356,-73.5241,"2019-05-25 09:32:54.0",5,13.8522,31.6746,0.242,0.2135,3.8829,1.8953,NA,-52
"233",39.0244,-73.5644,"2019-05-25 09:42:54.0",5,14.1745,31.4566,0.2662,0.1708,3.3862,1.9469,NA,-51
"234",39.0133,-73.6047,"2019-05-25 09:52:54.0",5,14.5518,31.1869,0.2359,0.1281,3.5669,2.0777,NA,-51
"235",39.0031,-73.6457,"2019-05-25 10:02:54.0",5,14.8491,31.0167,0.1936,-0.0854,3.0702,2.1569,NA,-48
"236",38.9976,-73.6765,"2019-05-25 10:12:54.0",5,14.8404,31.0036,0.2541,0,2.5736,2.2703,NA,-46
"237",39.0005,-73.6731,"2019-05-25 10:22:54.0",5,14.8376,31.024,0.1452,0.0427,2.6187,2.1326,NA,-47
"238",38.9865,-73.6787,"2019-05-25 10:32:54.0",5,14.8341,31.0199,0.1694,0.0427,2.8896,2.1648,NA,-43
"239",38.9564,-73.694,"2019-05-25 10:42:55.0",5,14.96,30.9768,0.1331,0.1281,2.8445,2.1371,NA,-46
"240",38.9263,-73.709,"2019-05-25 10:52:54.0",5,14.9917,31.0697,0.1573,0.1281,2.3478,2.1815,NA,-44
"241",38.8958,-73.7234,"2019-05-25 11:02:55.0",5,14.8849,31.1786,0.0847,-0.1281,2.6187,2.0672,NA,-40
"242",38.8663,-73.741,"2019-05-25 11:12:54.0",5,14.7472,31.3285,0.1089,0.1281,2.2575,2.0053,NA,-44
"243",38.8396,-73.7568,"2019-05-25 11:22:54.0",5,14.7004,31.3814,0.121,0.0427,1.806,2.1425,NA,-45
"244",38.8411,-73.7528,"2019-05-25 11:32:55.0",5,14.7475,31.3353,0.0968,0.0427,1.7157,2.0771,NA,-45
"245",38.8496,-73.7801,"2019-05-25 11:42:55.0",5,14.8127,31.2571,0.1089,0.064,1.7157,1.9887,NA,-44
"246",38.8567,-73.8222,"2019-05-25 11:52:55.0",5,14.8497,31.2373,0.0968,0,1.7157,2.0378,NA,-40
"247",38.8633,-73.8649,"2019-05-25 12:02:55.0",5,14.9781,31.1373,0.1089,0.0427,1.4448,1.9979,NA,-39
"248",38.8751,-73.9052,"2019-05-25 12:12:55.0",5,15.0193,31.0777,0.0968,0.1281,1.7157,1.9573,NA,-37
"249",38.8914,-73.9435,"2019-05-25 12:22:54.0",5,15.2224,30.9918,0.0847,0.0854,1.806,1.944,NA,-39
"250",38.907,-73.9824,"2019-05-25 12:32:55.0",5,15.3294,31.0019,0.121,0,0.903,1.9513,NA,-39
"251",38.9148,-73.9993,"2019-05-25 12:42:55.0",5,15.3315,30.9958,0.0726,0.0854,2.3478,1.9363,NA,-38
"252",38.9125,-74.0005,"2019-05-25 12:52:54.0",5,15.2901,31.0677,0.0605,0.1708,1.4448,1.91,NA,-38
"253",38.8882,-74.0263,"2019-05-25 13:02:54.0",5,15.0913,31.1909,0.0423,0,1.3545,1.8166,NA,-37
"254",38.8635,-74.0525,"2019-05-25 13:12:54.0",5,14.8882,31.4035,0.0484,0.0854,1.7157,1.8299,NA,-41
"255",38.8388,-74.0787,"2019-05-25 13:22:54.0",5,14.7075,31.5926,0.0847,0.0427,0.5418,1.8339,NA,-44
"256",38.8364,-74.0788,"2019-05-25 13:32:54.0",5,14.7052,31.5963,-0.0121,-0.1281,1.2642,1.7826,NA,-44
"257",38.8378,-74.0848,"2019-05-25 13:37:00.0",5,14.3,31.808,NA,NA,NA,NA,NA,-44
"258",38.8375,-74.1039,"2019-05-25 13:42:54.0",5,14.8181,31.7433,0.0484,0.1281,0.7224,1.7766,NA,-44
"259",38.8369,-74.147,"2019-05-25 13:52:54.0",5,14.9945,31.7236,0.0363,0.1281,1.219,1.8266,NA,-40
"260",38.836,-74.1896,"2019-05-25 14:02:55.0",5,15.1916,31.533,0.0121,0.0427,0.903,2.0171,NA,-38
"261",38.8347,-74.2318,"2019-05-25 14:12:55.0",5,15.4513,31.3569,0.0242,0.2135,0.9933,1.9351,NA,-40
"262",38.8331,-74.2742,"2019-05-25 14:22:55.0",5,15.3943,31.2376,0.0242,0.1281,0.4515,2.0652,NA,-39
"263",38.8313,-74.3164,"2019-05-25 14:32:54.0",5,15.8157,31.0806,0.0302,0.0427,1.0385,2.096,NA,-39
"264",38.8305,-74.3584,"2019-05-25 14:42:54.0",5,15.7009,30.9203,0.0302,0.1708,0.7224,2.2171,NA,-31
"265",38.8335,-74.3996,"2019-05-25 14:52:55.0",5,15.7289,30.659,0.0363,0.1281,0.8127,2.5226,NA,-29
"266",38.8335,-74.4171,"2019-05-25 15:02:55.0",5,15.7488,30.716,0.0121,0,1.0836,2.5635,NA,-27
"267",38.834,-74.4145,"2019-05-25 15:08:00.0",5,15.27,30.974,NA,NA,NA,NA,NA,-26
"268",38.8342,-74.4134,"2019-05-25 15:12:54.0",5,15.7432,30.7362,0.0363,-0.0854,0.6321,2.5443,NA,-26
"269",38.8345,-74.414,"2019-05-25 15:22:54.0",5,15.7848,30.6993,0.0242,-0.0427,0.7224,2.4721,NA,-26
"270",38.8323,-74.4311,"2019-05-25 15:32:54.0",5,15.8893,30.5956,0.0242,0.1281,1.0836,2.444,NA,-28
"271",38.8294,-74.4686,"2019-05-25 15:42:54.0",5,15.6645,30.4633,0.006,0.0854,1.3545,2.4124,NA,-18
"272",38.826,-74.5104,"2019-05-25 15:52:54.0",5,15.5108,30.2883,0.0121,0,0.7675,2.7353,NA,-19
"273",38.8198,-74.5515,"2019-05-25 16:02:54.0",5,15.7277,29.7265,0.0121,-0.1281,0.8579,3.6273,NA,-21
"274",38.8153,-74.5933,"2019-05-25 16:12:54.0",5,15.468,29.9797,-0.0363,0.1281,0.8127,3.385,NA,-19
"275",38.8156,-74.6364,"2019-05-25 16:22:54.0",5,15.0832,30.0602,0.0242,0.0854,0.5418,3.5784,NA,-12
"276",38.8141,-74.6773,"2019-05-25 16:32:54.0",5,15.5162,29.7253,0.0423,0.064,0.1354,4.1623,NA,-20
"277",38.8114,-74.7121,"2019-05-25 16:42:54.0",5,16.0404,29.4709,0.0363,0.0854,0.5418,4.5706,NA,-17
"278",38.8081,-74.7532,"2019-05-25 16:52:54.0",5,15.8857,29.7809,0.006,0.0854,0.5418,4.1226,NA,-18
"279",38.8047,-74.7946,"2019-05-25 17:02:54.0",5,15.4536,29.885,0.0181,0.1281,0.6321,4.2791,NA,-15
"280",38.8017,-74.8367,"2019-05-25 17:12:54.0",5,16.5131,29.0486,0.0121,-0.0854,0.7675,5.8198,NA,-13
"281",38.7996,-74.8792,"2019-05-25 17:22:54.0",5,16.0371,29.3281,0.0363,0,0.5418,5.9004,NA,-11
"282",38.7957,-74.9214,"2019-05-25 17:32:54.0",5,16.6207,28.8756,0.0242,-0.1281,0.5418,6.4606,NA,-11
"283",38.7763,-74.9551,"2019-05-25 17:42:55.0",5,16.7642,28.6485,0.0121,0,0.6321,7.2515,NA,-31
"284",38.7611,-74.9798,"2019-05-25 17:52:55.0",5,16.6799,28.4593,-0.0121,-0.1067,0.9933,8.4343,NA,-21
"285",38.7486,-74.9985,"2019-05-25 18:02:54.0",5,16.7507,28.3307,0.0484,0.0427,0.4515,9.0064,NA,-23
"286",38.7504,-74.993,"2019-05-25 18:12:54.0",5,16.6765,28.4078,0.0121,-0.0427,0.5418,8.842,NA,-22
"287",38.7466,-74.9851,"2019-05-25 18:22:54.0",5,15.91,28.8381,0.0363,-0.1067,0.4515,9.5884,NA,-20
"288",38.7214,-74.9698,"2019-05-25 18:32:55.0",5,16.655,28.4954,0.0121,-0.1281,0.4063,8.7008,NA,-18
"289",38.6944,-74.9541,"2019-05-25 18:42:55.0",5,17.2413,28.5003,0.0121,-0.064,0.6321,7.4137,NA,-17
"290",38.6653,-74.9428,"2019-05-25 18:52:55.0",5,17.3172,28.5106,0.0363,-0.064,0.2709,6.4206,NA,-15
"291",38.6367,-74.9309,"2019-05-25 19:02:55.0",5,17.2784,28.4841,0.0363,0.0427,0.3612,6.3696,NA,-17
"292",38.6079,-74.919,"2019-05-25 19:12:54.0",5,17.2967,28.5119,0.0242,-0.0427,0.3612,6.229,NA,-16
"293",38.5785,-74.9099,"2019-05-25 19:22:54.0",5,17.3369,28.5885,0.0121,0,0.5869,6.1148,NA,-17
"294",38.5489,-74.9012,"2019-05-25 19:32:54.0",5,17.4504,28.909,0.0242,-0.0854,0.4515,5.3742,NA,-17
"295",38.5195,-74.8915,"2019-05-25 19:42:54.0",5,17.4187,29.2374,0.0121,-0.1281,0.4063,4.7796,NA,-15
"296",38.4899,-74.8828,"2019-05-25 19:52:56.0",5,17.5277,29.5905,0.0242,-0.1708,0.3612,4.3278,NA,-15
"297",38.4594,-74.8842,"2019-05-25 20:02:55.0",5,17.718,29.7182,0.0121,-0.1281,0.4515,4.1855,NA,-16
"298",38.4292,-74.8875,"2019-05-25 20:12:55.0",5,17.7146,29.9087,0.0121,0.064,0.5418,4.1142,NA,-17
"299",38.3993,-74.8932,"2019-05-25 20:22:55.0",5,17.6114,29.9347,0.0242,-0.1708,0.1806,3.985,NA,-18
"300",38.374,-74.915,"2019-05-25 20:32:55.0",5,17.6505,29.8689,0,-0.0854,0.903,3.9022,NA,-16
"301",38.3481,-74.9352,"2019-05-25 20:42:55.0",5,17.6446,29.8274,0.0121,-0.1281,0.6773,3.9328,NA,-18
"302",38.3225,-74.9566,"2019-05-25 20:52:54.0",5,17.8289,29.7878,-0.0242,-0.1494,0.4966,3.8654,NA,-19
"303",38.2973,-74.9787,"2019-05-25 21:02:54.0",5,17.6503,29.4874,0.0121,0.0427,0.4515,4.7894,NA,-16
"304",38.2819,-74.992,"2019-05-25 21:12:54.0",5,17.6754,29.4874,0.0242,0,0.4966,4.7781,NA,-16
"305",38.0866,-74.9964,"2019-05-25 23:01:50.0",5,17.4973,30.2997,0.3751,0.0854,1.7157,3.5283,NA,-17
"306",38.0583,-74.9838,"2019-05-25 23:12:41.0",5,17.3083,30.6059,2.0147,0.0427,2.4381,3.402,NA,-16
"307",38.0118,-74.951,"2019-05-25 23:15:00.0",5,17.25,30.842,7.49,NA,NA,NA,NA,-21
"308",38.03,-74.9706,"2019-05-25 23:22:40.0",5,17.5188,30.6341,1.9239,0.1708,2.4832,3.2556,NA,-20
"309",38.0126,-74.9599,"2019-05-25 23:32:41.0",5,17.5477,30.6337,1.936,0.2135,2.7993,3.2507,NA,-21
"310",38.012,-74.954,"2019-05-25 23:42:41.0",5,17.5497,30.6306,1.9118,0.2562,3.0702,3.2379,NA,-21
"311",38.0114,-74.9503,"2019-05-25 23:52:41.0",5,17.5506,30.6307,1.8997,0.3843,2.9348,3.2147,NA,-21
"312",38.0125,-74.953,"2019-05-26 00:02:41.0",5,17.5444,30.6312,1.936,0.5124,2.4381,3.2288,NA,-20
"313",37.8485,-74.573,"2019-05-26 03:42:00.0",5,16.89,31.123,4.68,NA,NA,NA,NA,-51
"314",37.8422,-74.5612,"2019-05-26 04:02:41.0",5,16.962,31.2348,0.7381,0.4697,19.6854,2.2148,NA,-51
"315",37.8217,-74.5341,"2019-05-26 04:12:40.0",5,16.8376,31.3334,0.6655,0.5337,20.0466,2.174,NA,-55
"316",37.8012,-74.5061,"2019-05-26 04:22:41.0",5,16.6719,31.5297,0.5324,0.491,19.3242,1.9746,NA,-55
"317",37.7801,-74.4788,"2019-05-26 04:32:41.0",5,16.6429,31.9434,0.3569,0.4697,19.0533,1.7251,NA,-58
"318",37.7583,-74.4527,"2019-05-26 04:42:41.0",5,16.8536,32.376,0.242,0.5124,19.6854,1.5979,NA,-61
"319",37.7372,-74.4249,"2019-05-26 04:52:41.0",5,16.5744,32.6966,0.2057,0.5124,19.866,1.5335,NA,-63
"320",37.7163,-74.3963,"2019-05-26 05:02:41.0",5,16.821,32.7056,0.1815,0.3629,19.5499,1.543,NA,-65
"321",37.6939,-74.3686,"2019-05-26 05:12:41.0",5,16.8716,32.8903,0.1815,0.4697,19.866,1.5341,NA,-76
"322",37.6714,-74.3412,"2019-05-26 05:22:41.0",5,16.8902,33.0826,0.1815,0.427,20.4078,1.5306,NA,-95
"323",37.6647,-74.3336,"2019-05-26 05:32:41.0",5,16.9162,33.138,0.1694,0.427,20.0466,1.545,NA,-94
"324",37.6628,-74.3271,"2019-05-26 05:42:41.0",5,17.5688,33.6703,0.1694,0.4697,19.866,1.5708,NA,-97
"325",37.68,-74.2957,"2019-05-26 05:52:41.0",5,19.103,34.7176,0.2057,0.2989,19.9563,NA,NA,-105
"326",37.6973,-74.2638,"2019-05-26 06:02:40.0",5,19.993,35.046,0.2904,0.3416,18.963,1.7341,NA,-107
"327",37.697,-74.2577,"2019-05-26 06:03:00.0",5,19.97,35.376,2.58,NA,NA,NA,NA,-113
"328",37.6971,-74.2581,"2019-05-26 06:12:40.0",5,20.1116,35.089,0.2662,0.3416,18.963,1.7477,NA,-113
"329",37.6968,-74.2557,"2019-05-26 06:22:40.0",5,20.2017,35.1229,0.2843,0.4697,18.963,1.7517,NA,-113
"330",37.7037,-74.2537,"2019-05-26 06:32:42.0",5,17.9341,34.0232,0.2057,0.427,18.7372,1.6051,NA,-115
"331",37.7336,-74.2534,"2019-05-26 06:42:41.0",5,17.4311,33.6141,0.1996,0.3843,18.7372,1.5886,NA,-107
"332",37.7651,-74.2527,"2019-05-26 06:52:41.0",5,16.8888,33.0629,0.2178,0.3416,19.0533,1.5642,NA,-104
"333",37.7964,-74.2527,"2019-05-26 07:02:41.0",5,16.6848,32.5017,0.2178,0.4057,19.2339,1.6041,NA,-100
"334",37.828,-74.2529,"2019-05-26 07:12:40.0",5,16.6139,32.2217,0.3872,0.6405,18.376,1.7847,NA,-94
"335",37.8598,-74.2528,"2019-05-26 07:22:40.0",5,16.332,31.9645,0.5384,0.427,19.6403,2.0019,NA,-87
"336",37.8916,-74.2525,"2019-05-26 07:32:40.0",5,16.3678,31.9306,0.5384,0.427,19.2339,2.0427,NA,-76
"337",37.9231,-74.2523,"2019-05-26 07:42:40.0",5,16.1582,32.0181,0.5505,0.5124,18.2406,2.0006,NA,-73
"338",37.9549,-74.2521,"2019-05-26 07:52:41.0",5,16.171,32.0252,0.5021,0.3843,19.0533,1.9719,NA,-71
"339",37.9868,-74.2516,"2019-05-26 08:02:40.0",5,16.3718,31.5177,0.5687,0.2989,18.4212,2.0847,NA,-69
"340",38.0183,-74.2505,"2019-05-26 08:12:41.0",5,16.6523,31.448,0.5929,0.3202,18.1051,2.0404,NA,-65
"341",38.0497,-74.25,"2019-05-26 08:22:41.0",5,16.7093,31.488,0.5324,0.2562,18.06,2.0178,NA,-59
"342",38.0811,-74.2504,"2019-05-26 08:32:41.0",5,16.5272,31.6877,0.5324,0.3843,17.6085,2.0291,NA,-47
"343",38.1125,-74.251,"2019-05-26 08:42:41.0",5,16.5456,32.0141,0.49,0.2989,18.1503,1.9845,NA,-52
"344",38.1443,-74.2517,"2019-05-26 08:52:41.0",5,16.3274,31.8331,0.484,0.2989,17.4731,1.9793,NA,-39
"345",38.1761,-74.2525,"2019-05-26 09:02:41.0",5,16.3356,31.4938,0.5626,0.2989,16.9764,2.0462,NA,-42
"346",38.2082,-74.2526,"2019-05-26 09:12:41.0",5,16.1838,31.651,0.5445,0.3416,17.5182,1.9628,NA,-41
"347",38.2397,-74.2522,"2019-05-26 09:22:41.0",5,15.9712,31.7863,0.4416,0.2989,16.4797,1.8422,NA,-44
"348",38.2706,-74.2515,"2019-05-26 09:32:41.0",5,16.1241,31.6315,0.484,0.2989,17.5182,1.874,NA,-50
"349",38.3011,-74.2508,"2019-05-26 09:42:41.0",5,16.1176,31.5954,0.4719,0.2989,17.7891,1.8784,NA,-53
"350",38.3314,-74.2503,"2019-05-26 09:52:41.0",5,15.9456,31.5383,0.5324,0.3416,19.0533,1.949,NA,-56
"351",38.3616,-74.2508,"2019-05-26 10:02:41.0",5,15.8734,31.4896,0.5324,0.2989,20.5884,1.9961,NA,-52
"352",38.3921,-74.2515,"2019-05-26 10:12:41.0",5,15.8401,31.4453,0.5687,0.2349,17.0667,2.0129,NA,-48
"353",38.4151,-74.2496,"2019-05-26 10:22:41.0",5,15.7868,31.4577,0.5929,0.3416,16.0734,2.029,NA,-46
"354",38.4094,-74.2478,"2019-05-26 10:32:41.0",5,15.8229,31.4586,0.5929,0.1921,16.7055,2.0254,NA,-46
"355",38.4015,-74.2431,"2019-05-26 10:42:42.0",5,15.8769,31.6665,0.4598,0.3416,15.6219,1.9171,NA,-48
"356",38.3896,-74.2049,"2019-05-26 10:52:41.0",5,15.754,32.3351,0.363,0.3416,15.5768,1.7676,NA,-55
"357",38.3777,-74.1653,"2019-05-26 11:02:41.0",5,16.1939,32.6358,0.3509,0.2135,14.9898,1.76,NA,-51
"358",38.3661,-74.1264,"2019-05-26 11:12:41.0",5,16.252,32.5664,0.3146,0.3416,15.6219,1.7542,NA,-53
"359",38.3546,-74.0878,"2019-05-26 11:22:41.0",5,16.3038,32.5378,0.3146,0.3843,15.7122,1.7377,NA,-60
"360",38.3428,-74.0494,"2019-05-26 11:32:41.0",5,16.3579,32.7186,0.2299,0.2989,15.9831,1.6635,NA,-64
"361",38.3307,-74.0106,"2019-05-26 11:42:41.0",5,16.5427,33.2591,0.1452,0.2135,15.1704,1.4954,NA,-64
"362",38.3234,-73.9709,"2019-05-26 11:52:40.0",5,16.0342,33.3083,0.2783,0.3843,15.7122,1.6262,NA,-63
"363",38.3185,-73.931,"2019-05-26 12:02:40.0",5,17.2247,33.9252,0.3025,0.3416,14.8995,1.7006,NA,-68
"364",38.3145,-73.8906,"2019-05-26 12:12:40.0",5,17.3109,33.9462,0.3025,0.2989,14.2674,1.7171,NA,-71
"365",38.3104,-73.8499,"2019-05-26 12:22:40.0",5,17.3223,33.9248,0.2541,0.3416,14.7189,1.7572,NA,-79
"366",38.2935,-73.8162,"2019-05-26 12:32:41.0",5,17.4231,34.011,0.3025,0.2135,13.9965,1.8246,NA,-97
"367",38.2722,-73.7857,"2019-05-26 12:42:40.0",5,18.5443,34.5117,0.1936,0.2562,14.0868,1.8408,NA,-109
"368",38.2514,-73.7537,"2019-05-26 12:52:41.0",5,18.8839,34.904,NA,0.3416,15.0801,1.8034,NA,-115
"369",38.245,-73.7501,"2019-05-26 13:02:41.0",5,18.8721,34.8862,0.8349,0.3843,15.7122,1.8125,NA,-116
"370",38.241,-73.7497,"2019-05-26 13:12:41.0",5,18.9632,34.9203,0.726,0.3416,14.1771,1.8458,NA,-116
"371",38.2645,-73.7335,"2019-05-26 13:22:41.0",5,18.8979,34.6785,NA,0.2135,13.9965,NA,NA,-116
"372",38.2905,-73.714,"2019-05-26 13:32:41.0",5,19.4297,35.076,NA,0.2562,14.2674,NA,NA,-115
"373",38.3168,-73.6945,"2019-05-26 13:42:41.0",5,19.3073,34.9318,1.0043,0.2989,14.2674,NA,NA,-116
"374",38.343,-73.6754,"2019-05-26 13:52:41.0",5,18.9722,34.5823,NA,0.2989,14.3577,NA,NA,-117
"375",38.3691,-73.657,"2019-05-26 14:02:42.0",5,18.6275,34.2916,0.8591,0.2349,14.7189,1.7003,NA,-114
"376",38.3967,-73.6376,"2019-05-26 14:12:42.0",5,17.6296,33.8183,0.9075,0.3202,13.9965,1.5908,NA,-110
"377",38.424,-73.6178,"2019-05-26 14:22:41.0",5,16.602,33.422,0.8772,0.0854,15.1704,1.5445,NA,-107
"378",38.4513,-73.5983,"2019-05-26 14:32:41.0",5,15.9973,33.0827,0.8288,0.2562,14.8995,1.5507,NA,-96
"379",38.4785,-73.5783,"2019-05-26 14:42:41.0",5,16.4113,33.2711,0.8712,0.2776,15.5316,1.4961,NA,-89
"380",38.5056,-73.5582,"2019-05-26 14:52:41.0",5,16.1659,33.1489,0.8833,0.3843,15.1704,1.4886,NA,-76
"381",38.5323,-73.5381,"2019-05-26 15:02:41.0",5,14.5582,32.4081,1.0648,0.3416,15.7574,1.4007,NA,-79
"382",38.5588,-73.5184,"2019-05-26 15:12:41.0",5,14.2378,32.3212,0.8833,0.1708,16.8861,1.6522,NA,-76
"383",38.5717,-73.5088,"2019-05-26 15:17:00.0",5,13.75,32.561,NA,NA,NA,NA,NA,-76
"384",38.5758,-73.5031,"2019-05-26 15:22:41.0",5,14.2631,32.3223,0.8712,0.3843,13.9062,1.6532,NA,-77
"385",38.5698,-73.5047,"2019-05-26 15:32:41.0",5,14.2852,32.3201,0.9559,0.4697,15.4413,1.6685,NA,-77
"386",38.5765,-73.4886,"2019-05-26 15:42:42.0",5,14.2449,32.3794,0.8954,0.3416,15.5316,1.6265,NA,-78
"387",38.5898,-73.4536,"2019-05-26 15:52:41.0",5,14.601,32.5047,0.7865,0.1708,13.9062,1.5317,NA,-80
"388",38.6031,-73.419,"2019-05-26 16:02:41.0",5,16.9881,33.3901,0.8228,0.2135,14.764,1.6051,NA,-81
"389",38.6171,-73.385,"2019-05-26 16:12:41.0",5,16.9536,33.3592,0.7623,0.1281,13.5901,1.5836,NA,-82
"390",38.6308,-73.3509,"2019-05-26 16:22:41.0",5,17.8166,33.7204,0.8409,0.1921,12.4614,1.6307,NA,-84
"391",38.6432,-73.3158,"2019-05-26 16:32:41.0",5,18.4926,34.0806,0.847,0.2562,12.8677,1.6683,NA,-90
"392",38.6555,-73.2808,"2019-05-26 16:42:41.0",5,17.6392,33.8779,0.8833,0.2562,12.3711,1.6041,NA,-97
"393",38.665,-73.2505,"2019-05-26 16:52:41.0",5,16.9811,33.642,0.8349,0.1494,10.836,1.5564,NA,-101
"394",38.659,-73.2523,"2019-05-26 17:02:41.0",5,17.0999,33.6955,0.8591,0.2135,11.739,NA,NA,-102
"395",38.6542,-73.2548,"2019-05-26 17:12:42.0",5,16.7895,33.5939,0.7865,0.2135,12.0099,1.5421,NA,-102
"396",38.6654,-73.2417,"2019-05-26 17:22:42.0",5,17.5526,33.8481,0.7986,0.1281,10.9715,1.5894,NA,-105
"397",38.6858,-73.2157,"2019-05-26 17:32:42.0",5,16.711,33.5262,0.7865,0.1708,10.4748,1.5507,NA,-111
"398",38.7059,-73.1897,"2019-05-26 17:42:41.0",5,16.7362,33.4984,0.732,0.1708,10.7005,1.5358,NA,-113
"399",38.7259,-73.164,"2019-05-26 17:52:41.0",5,15.306,32.9639,0.7502,0.0427,10.7005,1.4915,NA,-114
"400",38.7459,-73.1383,"2019-05-26 18:02:41.0",5,15.0321,32.6998,0.7744,0.2562,9.9781,1.4815,NA,-112
"401",38.767,-73.1114,"2019-05-26 18:12:41.0",5,14.4933,32.4853,0.732,0.2562,10.5651,1.5049,NA,-113
"402",38.7884,-73.0853,"2019-05-26 18:22:41.0",5,14.2525,32.3497,0.7381,0.0854,10.0233,1.5369,NA,-114
"403",38.8102,-73.0595,"2019-05-26 18:32:41.0",5,14.0542,32.2124,0.7381,0.2989,10.2039,1.5679,NA,-104
"404",38.8315,-73.0332,"2019-05-26 18:42:42.0",5,14.1192,32.1837,0.7381,0.1708,10.2039,1.5636,NA,-113
"405",38.8529,-73.0069,"2019-05-26 18:52:42.0",5,14.1409,32.2001,0.7381,0.1708,9.9781,1.6196,NA,-98
"406",38.874,-72.9808,"2019-05-26 19:02:41.0",5,14.242,32.4194,0.7562,0.1281,9.5267,1.603,NA,-101
"407",38.8967,-72.957,"2019-05-26 19:12:42.0",5,14.1602,32.6173,0.726,0.1281,9.933,1.8576,NA,-104
"408",38.9202,-72.9336,"2019-05-26 19:22:41.0",5,13.8487,32.5593,0.7381,0.1494,9.3009,1.8044,NA,-105
"409",38.9435,-72.9098,"2019-05-26 19:32:41.0",5,13.7464,32.5497,0.6776,0.1281,9.5718,1.7734,NA,-109
"410",38.9627,-72.881,"2019-05-26 19:42:41.0",5,13.5863,32.4948,0.6957,0.2135,9.4363,1.7356,NA,-113
"411",38.982,-72.8519,"2019-05-26 19:52:41.0",5,13.7137,32.4933,0.6776,0.1281,9.2558,1.7499,NA,-117
"412",39.0016,-72.8231,"2019-05-26 20:02:41.0",5,13.6418,32.4818,0.7018,0.2135,8.4882,1.7695,NA,-124
"413",39.0213,-72.794,"2019-05-26 20:12:41.0",5,13.6896,32.4805,0.6534,0.1281,8.7591,1.7714,NA,-147
"414",39.0394,-72.7635,"2019-05-26 20:22:41.0",5,13.6873,32.4597,0.6957,0.1281,8.2173,1.7652,NA,-325
